"review_month","review_id","business_id","user_id","review_stars","satisfied","review_date","review_length","useful","funny","cool","business_name","city","state","latitude","longitude","business_review_count","is_open","categories","business_price","has_parking","takes_reservations","outdoor_seating","has_tv","user_review_count","user_average_stars","user_fans","user_is_elite","review_day_of_week","weekend","is_holiday","consumer_sentiment"
"2016-07","ag9_7oGuLFarsAvrvkGAvg","kcOAfvwLUOAYQO3x4gocqA","FUzpK11Yv4Pn51nDzY4RdA",5,1,2016-07-05,1292,0,0,0,"Maxine's Chicken & Waffles","Indianapolis","IN",39.7686860771,-86.1535183528,567,"False","Diners, Southern, Breakfast & Brunch, Soul Food, Restaurants, Caterers, Event Planning & Services","2",1,0,0,1,10,3.82,0,0,2,0,0,90
"2016-07","lKEjI7wTYmsAr_Av0cQ75Q","P-TC0VSnUsct3NhYrj5xOA","zNA4o-OdHnDgUTuudnWuYA",5,1,2016-07-10,243,0,0,0,"Thinh An Kitchen & Tofu","Tampa","FL",28.0254854,-82.5706104,768,"True","Food, Vietnamese, Sandwiches, Bakeries, Soup, Restaurants","2",1,0,1,1,26,3,1,0,0,1,0,90
"2016-07","7HmNKvohcDmf7Eh-_nlA1w","XfMCT_X3JSdhxboAXVeQ7Q","Wrdb20P50uszboTWNrA3vw",1,0,2016-07-04,97,2,0,1,"Viet Pho - Reno","Reno","NV",39.4930839,-119.7926109,147,"True","Restaurants, Mexican, Vietnamese, Noodles, Soup","2",1,1,0,1,1,1,0,0,1,0,1,90
"2016-07","8Xk8AlBR7TtdfzxA_v6ZiA","lRznUOtLYY2GP_dvc7kmYQ","_0z239KlbOThV5HlcVkwvg",5,1,2016-07-02,366,1,0,0,"The Tasty","Philadelphia","PA",39.9323249,-75.1639891,209,"True","Bakeries, Vegan, Restaurants, Vegetarian, Breakfast & Brunch, Diners, Coffee & Tea, Food","1",1,0,0,1,30,3.6,0,0,6,1,0,90
"2016-07","1SqTXlRmueZ6GzKZ2Hrd0Q","_C7QiQQc47AOEv4PE3Kong","fqD9J92o5v443Zz03LOKcw",5,1,2016-07-29,257,0,0,0,"Commander's Palace","New Orleans","LA",29.9287354418,-90.0841956098,4876,"True","French, Restaurants, Cocktail Bars, Nightlife, American (New), Cajun/Creole, Breakfast & Brunch, American (Traditional), Bars","3",1,1,1,0,5,5,0,0,5,0,0,90
"2016-07","4JeI8pG1sHtdXGnVI7TVug","0aT56_BjLyMi_NyL8tLGVA","qAt57sptH-mteo_M1nj-dA",5,1,2016-07-23,226,0,0,0,"Thai Lanna","Avon","IN",39.763072,-86.3518871,106,"True","Tex-Mex, Thai, Restaurants","2",1,0,0,0,5,3.67,0,0,6,1,0,90
"2016-07","vTG7W09DHqeHZXZ-VZrzkQ","ELY0HI8GDEx0jkmREVna0A","J9OSJ7Xl9wnS0tL709AIqA",3,0,2016-07-08,1376,1,0,0,"Frankford Hall","Philadelphia","PA",39.969439,-75.134647,981,"True","German, Restaurants, Nightlife, Food, Bars, Pretzels, Beer Gardens, Pubs","2",1,0,1,1,216,4,10,1,5,0,0,90
"2016-07","l78HNv_ZupyuklmNWnl3Fg","ReX09lhufLTAx19krkltDA","q2yHFOWqQwPtCX5UxOrltg",2,0,2016-07-30,1301,3,0,0,"Fido","Nashville","TN",36.136344,-86.800672,1260,"True","Bakeries, American (Traditional), American (New), Restaurants, Breakfast & Brunch, Sandwiches, Coffee & Tea, Food, Desserts, Cafes","2",1,0,1,0,271,3.54,6,1,6,1,0,90
"2016-07","2ABTfoI7Z3lFS572_9DUYg","gebiRewfieSdtt17PTW6Zg","Xa2u5QMoDaoH1Q36qYm01A",4,1,2016-07-21,504,0,0,0,"Hibachi Steak House & Sushi Bar","Santa Barbara","CA",34.4169836,-119.6955563,488,"True","Steakhouses, Sushi Bars, Restaurants, Japanese","2",1,0,0,0,1,4,0,0,4,0,0,90
"2016-07","h8l1K-xqxv71O4ym3qRzKA","_h94BxrrFKPvzUIRx3Xkhg","xyTzgXJSPVkwn18OUCtPeQ",1,0,2016-07-03,1037,0,0,0,"Saints And Sinners","New Orleans","LA",29.9584184,-90.0661059803,796,"True","Seafood, Nightlife, Piano Bars, Restaurants, Cocktail Bars, Cajun/Creole, Bars, Sandwiches","2",1,1,1,1,46,4.02,1,0,0,1,0,90
"2016-07","7Tfh5aay4f49Fra_oIBU-Q","qY-BUQY-SFBaSrFHowF3nA","AXu9Jf1oQ0zpDi9xGgsx5A",5,1,2016-07-16,219,0,0,0,"Nine Ting","Philadelphia","PA",39.9550836837,-75.1552917273,1213,"True","Korean, Restaurants, Chinese, Barbeque, Hot Pot","2",1,0,0,0,7,4.71,0,0,6,1,0,90
"2016-07","HXmPt2Na-ewi6WihNJRVOw","L5LLN0RafiV1Z9cddzvuCw","9G9ypmQVr-80KHX9srYDaw",5,1,2016-07-18,3316,0,0,0,"Ulele","Tampa","FL",27.9601605512,-82.4625296518,3064,"True","Breweries, Food, American (New), Beer, Wine & Spirits, Restaurants, Seafood","2",1,1,1,0,6,3.88,0,0,1,0,0,90
"2016-07","zwsAKEJ14T3pEN8Mqf1TOQ","ji6tv8WRNuYF3BAEKAhecA","T4V9DtpPEmA0FqTuwFAraA",5,1,2016-07-22,876,2,0,0,"La Blanca Nieves","Indianapolis","IN",39.8362225466,-86.0256267444,24,"True","Fast Food, Ice Cream & Frozen Yogurt, Food, Restaurants","1",0,0,0,0,90,4.25,11,1,5,0,0,90
"2016-07","ixmlQE1bC9OknOSo9zwCKA","KNEJ8jcsUI7pRLllxZsr2g","cgQRfqJAN5KmE94XtbSC5A",5,1,2016-07-14,362,1,0,0,"Bollywood Spice Indian Cuisine","Clearwater","FL",27.9993565,-82.7301201,192,"False","Indian, Restaurants","2",1,1,0,1,8,3.38,1,0,4,0,0,90
"2016-07","l_qOJAGQAbBpQ3qGWRV57Q","xlMQBBt9wrtahdqiRDcVSg","tIdMaIlW7NaRGjqPnK3rvg",4,1,2016-07-19,333,0,0,0,"The Stillery","Nashville","TN",36.1622491,-86.7757119,2588,"True","American (New), Restaurants, Pubs, Beer, Wine & Spirits, Pizza, Nightlife, Food, Bars","2",1,1,0,1,33,4.18,0,0,2,0,0,90
"2016-07","fmFVDcPMz_KMSnhvt_cRIg","LM54ufrINJWoTN5imV8Etw","MgL6lM8RLIbejvhIwzPQEA",5,1,2016-07-14,577,0,0,0,"John's Roast Pork","Philadelphia","PA",39.9210273851,-75.1450284438,1564,"True","Sandwiches, Salad, American (Traditional), Cheesesteaks, Breakfast & Brunch, Active Life, American (New), Beaches, Restaurants","2",1,0,1,1,3,5,0,0,4,0,0,90
"2016-07","2Fov2QTxMuZ6BmLdodjVCw","A21srfWbl97OWsCn2lK-0Q","nXlQgnoJCplQF_m-FyA7RA",5,1,2016-07-03,108,0,0,0,"El Gallo Grande","St. Petersburg","FL",27.7543071294,-82.6386860758,157,"False","Beer, Wine & Spirits, Mexican, Bars, Food, Sports Bars, Restaurants, Nightlife, Specialty Food, Ethnic Food","2",1,1,0,1,7,4.64,1,0,0,1,0,90
"2016-07","NyD2SvuP-ua2UvyabXrR9g","6YjwEGowvkQwK_j05xzKOA","KqeRnaMnngNxMlG5SWeDOw",1,0,2016-07-09,217,0,0,0,"Bowl","Reno","NV",39.5261039,-119.8156753,213,"False","American (New), Restaurants","2",1,0,1,0,19,2.56,1,0,6,1,0,90
"2016-07","A8vciHs6_QVz_YZW0ypnhg","8eDkw7CE0NKqMknPIu26fw","B18PWisty6ekV8CwegmcGw",5,1,2016-07-10,356,2,1,1,"Two Chicks Cafe","New Orleans","LA",29.941958,-90.0652612,888,"True","Breakfast & Brunch, Juice Bars & Smoothies, Restaurants, Food, American (New)","2",1,0,0,1,55,3.75,0,0,0,1,0,90
"2016-07","_re_w99mj_DsefTUwENXcQ","dCEMUcF2kO7iUiGn2mOt6Q","zVf4DzC8gbDyf3YfvxRf9A",5,1,2016-07-24,151,0,0,0,"China City","Tampa","FL",28.09983,-82.399827,66,"True","Restaurants, Chinese","2",0,0,1,1,9,4.33,0,0,0,1,0,90
"2016-07","r8VXO9TCX4dS0kyzIwuk2g","aYX4LNXDU3rlvpXgpa5QWA","STDuhNHkgJ9FoH3HJsynQw",3,0,2016-07-18,1064,9,2,3,"Hampton House Waffles & Eatery","Feasterville","PA",40.1497321782,-75.0001336634,69,"True","Breakfast & Brunch, Waffles, Restaurants, Diners","1",1,0,0,1,186,3.3,0,1,1,0,0,90
"2016-07","4IxCSxgKVdt04P3bVZae3w","K7KHmHzxNwzqiijSJeKe_A","MMTDZwNkW2oVchQ7mbLlWg",5,1,2016-07-11,250,0,0,0,"Cafe La Maude","Philadelphia","PA",39.963948,-75.144364,1485,"True","Sandwiches, Cafes, Coffee & Tea, Restaurants, Food, Breakfast & Brunch, Mediterranean, American (New)","2",1,0,1,0,3,5,0,0,1,0,0,90
"2016-07","OjAPOtoXv8-USGPQLgAVtA","p3-FsWgkrRlT18Mw5Z1tHg","HVAz1kANuNrX3zqVe4iRPw",5,1,2016-07-17,1903,10,4,9,"Da Sesto Italiano Ristorante e Vino","Pinellas Park","FL",27.8382481,-82.7282048,523,"True","Food, Desserts, Wine Bars, Cocktail Bars, Bars, Nightlife, Restaurants, Event Planning & Services, Italian, Caterers","2",1,1,1,0,475,4.38,53,1,0,1,0,90
"2016-07","T8Ef1Njg1olLpq_I6M7yqQ","7hRaOnXRRS8q620F6G4C7Q","zYkwAPW4MXCHMAqm8uvgBw",2,0,2016-07-10,483,1,1,0,"The Corner Pub and Grill","Saint Louis","MO",38.5683141,-90.4781753,220,"True","Nightlife, Sports Bars, American (New), Pubs, Restaurants, American (Traditional), Bars","2",1,0,1,1,10,2.3,0,0,0,1,0,90
"2016-07","xcNKY8nmmKooNIJDzqkIYw","wa9tG3QDiR5Qx8P_5oIwdQ","95g7qGH76sX3J3A7d8kKDw",5,1,2016-07-25,168,0,0,0,"J. Alexander's Restaurant","Nashville","TN",36.129975,-86.856277,183,"True","American (New), Steakhouses, Seafood, Restaurants","2",1,1,0,1,7,3.71,0,0,1,0,0,90
"2016-07","JtrGatLecUpoofPqCp8dlA","8pAGj4Sc7YhloW2H6sV30A","KPctwxVmmf6Qub538QKuuw",5,1,2016-07-23,315,0,0,0,"The Living Room on Main","Dunedin","FL",28.0121026,-82.7859653,545,"True","Restaurants, American (New), Cocktail Bars, Breakfast & Brunch, Tapas/Small Plates, Nightlife, Bars, Music Venues, Arts & Entertainment, Sandwiches, Tapas Bars","2",1,1,1,1,5,3,0,0,6,1,0,90
"2016-07","AM9wQANvrAuGbj2O4v1cNA","WfirX5srPxO81WfhTgQnEg","802Wrbf7_fZ6aBZQKelc4A",5,1,2016-07-10,156,0,0,0,"Skyway Jack's","Saint Petersburg","FL",27.7435578,-82.679839,275,"True","Breakfast & Brunch, Restaurants","1",1,0,0,0,39,4.28,3,0,0,1,0,90
"2016-07","0VPwVlt7way46OYXxkLFww","4nrZ42MbdzstpNZaB_Fmew","D-P92irH-MDyq7OYBxWreA",3,0,2016-07-02,1074,1,2,1,"Dreamy Weenies","New Orleans","LA",29.9611632,-90.0675517,318,"False","Restaurants, Hot Dogs, Vegan","2",1,0,0,1,109,3.68,2,0,6,1,0,90
"2016-07","vJ1_YvE33YDj5k3kY7v3ng","15BlJKQfD-SLJTebWa14EQ","gQfrdek1k6d-nrgj_iXQuA",5,1,2016-07-21,353,0,0,0,"Roxy","Reno","NV",39.5287917032,-119.8143559121,570,"True","Restaurants, Nightlife, American (Traditional), Bars, Seafood, American (New), Steakhouses, Lounges","3",1,1,0,0,18,5,0,0,4,0,0,90
"2016-07","r88Do2NsSgFtjkWrjvG6mQ","z31te0YMSegTdktp3qYqGw","k6yOqgdwbJLP7pbb0duZAQ",5,1,2016-07-25,124,0,0,0,"Empress Palace","Santa Barbara","CA",34.4265002,-119.7344734,192,"False","Sushi Bars, Szechuan, Cantonese, Restaurants, Chinese","2",1,1,0,1,1,5,0,0,1,0,0,90
"2016-07","cdPzgFu2wTz8Iq3Qpzq8sA","i-tDq8zC7ZmSqSbg_7oddA","pa89eVFTW-bBk8BmnS3TzQ",5,1,2016-07-04,264,0,0,0,"LA Smokehouse","New Orleans","LA",29.962067,-90.117703,79,"False","Barbeque, Sandwiches, Salad, Restaurants, Soup","2",1,0,1,0,3,4,1,0,1,0,1,90
"2016-07","3NPMReiXEbZZRFIYJMDtRA","GeLwhGlX8XsIsH-o3Wdc5w","g4b5o_Ms6-ppfJ6MgH94KA",4,1,2016-07-08,1688,1,0,0,"360 St. Louis","Saint Louis","MO",38.6253789,-90.1911376,717,"True","American (New), Bars, Tapas Bars, Restaurants, Lounges, Nightlife","2",1,0,1,1,171,4.14,15,1,5,0,0,90
"2016-07","a_uPcB0eCAkxp85DZ0IHuA","NGR_aVWJ-W_KHvBDrmFP1A","ln8BBDJw-YElgfXrbfz-vA",3,0,2016-07-02,660,3,1,3,"Atlantis Toucan Charlie's Buffet & Grille","Reno","NV",39.4889497,-119.7937189,917,"True","Restaurants, Buffets","2",1,0,0,1,307,4.18,56,1,6,1,0,90
"2016-07","JXbi-bJxH1GZrNaJC9K2kw","56M2bwaaSzcmzr2dyEfYQw","6mtCZ20DebK1NLMfaw_XAw",5,1,2016-07-30,218,0,0,0,"Adriana’s On The Hill","St. Louis","MO",38.617843,-90.270609,397,"True","Restaurants, Sandwiches, Delis, Italian","2",1,0,0,1,165,3.66,3,1,6,1,0,90
"2016-07","lZ0nLkT8_Frx7C_EZGirkQ","ipZ7neK1bjBAUrCqyCvB_Q","cHosCNV53hqSUkmgm_f7Iw",4,1,2016-07-30,567,2,0,2,"Goose The Market","Indianapolis","IN",39.803096,-86.153032,629,"True","Food, Sandwiches, American (New), Restaurants, Specialty Food, Beer, Wine & Spirits, Meat Shops","2",1,0,1,0,223,3.85,20,1,6,1,0,90
"2016-07","HImOkrK5uokcUm8amr9gng","qIua0jB42KN7txeSaZeAOg","63LdOSsAQe5QrurUPowCgQ",5,1,2016-07-29,233,1,0,0,"Cracker Barrel Old Country Store","Fenton","MO",38.54195,-90.46579,90,"True","Comfort Food, Caterers, Southern, Restaurants, Event Planning & Services, Desserts, American (Traditional), Breakfast & Brunch, Food, Salad","2",1,0,0,0,6,4.43,0,0,5,0,0,90
"2016-07","65d6z--Jr4oZYofWbgeR7A","_C7QiQQc47AOEv4PE3Kong","q2-QlC3HVPzRK-NiabT9dA",1,0,2016-07-11,1411,0,0,0,"Commander's Palace","New Orleans","LA",29.9287354418,-90.0841956098,4876,"True","French, Restaurants, Cocktail Bars, Nightlife, American (New), Cajun/Creole, Breakfast & Brunch, American (Traditional), Bars","3",1,1,1,0,369,3.46,5,0,1,0,0,90
"2016-07","jRrIOo9xTXL2bQp9TD-aNg","nYsNsyIppe_DTueBha1x9A","oLjseICFHuisZmxrm6bqxA",4,1,2016-07-23,288,1,1,1,"Red Mesa Cantina","St Petersburg","FL",27.7697149,-82.6367383,1427,"True","Mexican, Restaurants, Latin American, Tex-Mex, Bars, Breakfast & Brunch, Nightlife","2",1,1,1,1,734,4.46,42,1,6,1,0,90
"2016-07","zj2DBcs--hgLsTphSWBosQ","kIoBDJzjnHjcp4ECoKKTeQ","qDOHwgXYGIYu8JTX2qYqhw",4,1,2016-07-19,77,1,0,0,"ShopRite of Burlington","Burlington","NJ",40.053804,-74.84017,32,"True","Food, Grocery, Bakeries, Convenience Stores, Fruits & Veggies, Beer, Wine & Spirits, Restaurants, Specialty Food, Delis","2",1,0,0,0,31,2.73,0,0,2,0,0,90
"2016-07","VuAdB09rTBJSAyLnXfMkjA","iRIHK8-EwpeffwvoO4nzIA","ZVEQwcU4Aby_rSSC2sY5Yg",3,0,2016-07-26,674,0,0,0,"Broadway Oyster Bar","St Louis","MO",38.6187176,-90.1923274,2076,"True","Seafood, Cajun/Creole, Arts & Entertainment, Jazz & Blues, Restaurants, Nightlife, Music Venues","2",1,1,1,1,198,3.68,11,1,2,0,0,90
"2016-07","oTsXXBJDuB3syKWyd241VA","CqyJouS-TvB2umHSnMLvSw","cj4kBpcet_2X-Ks_bxu3Sg",5,1,2016-07-01,135,1,0,0,"Rigatoni's Famous Crab Cakes","Upper Darby","PA",39.9713266,-75.2876662,66,"False","Restaurants, Seafood, Seafood Markets, Specialty Food, Food","2",0,0,1,1,1,5,0,0,5,0,0,90
"2016-07","YYf4ZKeGVw1K22RRwvlscg","FHNIvNgh3fS7VZQq2Y3dsA","nGx3yFJhEx_In4k34GAsAg",2,0,2016-07-04,885,1,0,0,"Cheu Noodle Bar","Philadelphia","PA",39.9467949,-75.1577025,818,"False","Asian Fusion, Tapas/Small Plates, American (New), Restaurants, Vietnamese, Korean, Noodles, Ramen, Japanese","2",1,1,0,0,28,3.21,1,0,1,0,1,90
"2016-07","RaxNOTGPwLEdqibJWga1rg","kZ1q0K13tFYG_ZJrVvsJHA","ynEGQtaTspJLAb4B6GHr4g",2,0,2016-07-29,732,0,1,0,"Sampan","Philadelphia","PA",39.9495313759,-75.1621570259,2000,"True","Thai, American (New), Restaurants, Chinese, Asian Fusion, Tapas/Small Plates, Pan Asian","2",1,1,1,0,6,2.83,0,0,5,0,0,90
"2016-07","Jo2bB-rFXMaCaFGbrfYCvA","lJp85TIIeS9szsHwG09QwQ","cj5x8FN-ISPAxfha_ibXMQ",5,1,2016-07-21,393,2,0,0,"NOLA Girl Catering Events & Personal Chef Services","New Orleans","LA",29.9595769,-90.0770127,26,"True","Wedding Planning, Pop-Up Restaurants, Personal Chefs, Event Planning & Services, Food Stands, Food, Restaurants, Caterers, Food Trucks, Food Delivery Services","4",0,0,0,0,4,3,0,0,4,0,0,90
"2016-07","V2BM300qZwAcx0ihEpXNuQ","UuRZpgZsHX7PyykHV3wbZg","ARepLfCq8AgUgKIGRDJYbQ",2,0,2016-07-26,577,1,0,0,"Crushcakes & Cafe","Santa Barbara","CA",34.4257198484,-119.7052413177,761,"True","Bakeries, Cafes, Coffee & Tea, Food, Desserts, Breakfast & Brunch, Restaurants","2",1,0,1,0,38,3,0,0,2,0,0,90
"2016-07","bv1eG_HN2P7XITn3baIV2Q","YPnksHT2DQA0AhcxP6udxw","E22p33g94fhRPY8M8IUCpA",4,1,2016-07-01,167,1,0,0,"Corner Bakery","King of Prussia","PA",40.08705,-75.395706,63,"True","Restaurants, Food, Cafes, Bakeries, Italian","1",1,0,0,1,485,3.25,26,1,5,0,0,90
"2016-07","obj2nxqfIacsxXbLAIhfWg","3iSRhLUZfZSlLaQw-BzloQ","xWdShPbnLZx7zTUbYVaWhA",4,1,2016-07-08,798,3,0,0,"Virago","Nashville","TN",36.1561134,-86.7863273,708,"True","Sushi Bars, Nightlife, Asian Fusion, Bars, Restaurants, Lounges","3",1,1,0,0,254,3.81,27,1,5,0,0,90
"2016-07","mbriCR6Lmi_r-rE1SZakWA","BjeHLwKOlHyV6DJgmZxAjA","dSkhRNBajDuhmntORHN6Ng",5,1,2016-07-13,1659,1,0,0,"Jimmy J's Cafe","New Orleans","LA",29.953128,-90.06793,2137,"True","American (Traditional), Cafes, American (New), Restaurants, Sandwiches, Breakfast & Brunch","2",1,0,0,1,79,3.88,7,1,3,0,0,90
"2016-07","5TLl3zlJjOkRBUYT998etg","MMs3kznm5GqTlie0vTnYzg","ZfpGdHjLvHH0m4dSAXyVNQ",5,1,2016-07-26,224,1,0,0,"Antney's Grub","Philadelphia","PA",39.9168348,-75.1701028491,19,"False","Restaurants, Italian, Sandwiches, American (New)","1",1,0,1,1,47,4.36,2,0,2,0,0,90
"2016-07","1Bu8mEjgLlezYtdWe6sLdw","ynOYkpRAQIEGI-GGTByBKA","XhOHfbTtyNPKKTAo1Bp1dw",2,0,2016-07-01,743,1,0,0,"Tony's Place Bar & Grill","Ivyland","PA",40.213311,-75.0701036,184,"True","American (New), Restaurants, Bars, American (Traditional), Pizza, Nightlife","2",1,1,1,1,20,3.48,1,0,5,0,0,90
"2016-07","D7Xsza9TG32g34ysTPATmA","PVRs2-0uQYqfdhoCidwA_w","R4Aw_fTdUqySsjmNnS8x8g",5,1,2016-07-03,160,0,0,0,"CHUlicious","Mount Laurel","NJ",39.9202,-74.9281,164,"False","Chinese, Szechuan, Restaurants, Taiwanese","2",1,1,0,1,18,4.42,1,0,0,1,0,90
"2016-07","MRVHr8muM2i89eo7JDkHew","o1DuWXCV_kg_mSqNOxUdew","IEGsXeF7xN9jmaCIcduW-Q",5,1,2016-07-24,496,0,0,0,"Ijji 4","Reno","NV",39.535623,-119.863138,771,"True","Restaurants, Chicken Wings, Sushi Bars, Barbeque, Korean","3",1,1,0,1,3,5,0,0,0,1,0,90
"2016-07","nrPQU2vp59HFO3Elb4TBWg","of-GVqY0G_UDHXT9Xg_ADQ","RCULcgfjgAveb_LPGuoI_w",3,0,2016-07-11,222,0,0,0,"Charlie Was a Sinner","Philadelphia","PA",39.9495123,-75.1617661,1039,"True","Bars, Nightlife, Kosher, Burgers, Tapas/Small Plates, American (Traditional), Vegan, Seafood, Cocktail Bars, Restaurants, Vegetarian","2",1,1,0,0,64,3.73,1,0,1,0,0,90
"2016-07","NXP9ZbEuB2u_pctVsaqhNg","1E3PYHrVVqR6D_bYt49Lhg","7QEjswd-GyAFAq7AtjjW8g",5,1,2016-07-31,518,5,2,6,"The Cider Press","St Petersburg","FL",27.7743967,-82.6758931,590,"True","Waffles, Bars, Wine Bars, American (Traditional), Vegan, Restaurants, Gastropubs, Nightlife, Vegetarian, Beer Bar","2",1,1,1,1,6,4.83,2,0,0,1,0,90
"2016-07","mxQ414ONbrz8nlmwK00kHA","UjQnH-pElJZ9jD51vOt5Rw","xl8am3LnN1rUhwmsCdZEaA",5,1,2016-07-20,592,0,0,0,"Wildflower","Tucson","AZ",32.3354533,-110.978152,796,"True","Event Planning & Services, American (New), Food, Beer, Wine & Spirits, Gluten-Free, Venues & Event Spaces, Burgers, Restaurants","2",1,1,1,1,41,4.29,0,0,3,0,0,90
"2016-07","GVIzo218wPqo9BKndFiSbg","o2loFPjTN8zlkhb8Q3WTnA","xQe4MEnHvlsArmid0QrJEA",5,1,2016-07-28,228,0,0,0,"Lulu's Oyster Bar & Tap House","Indian Rocks Beach","FL",27.8845027,-82.8495748,663,"False","American (Traditional), Restaurants, Nightlife, Bars, Seafood, Specialty Food, Food","2",1,1,0,1,24,4.76,0,0,4,0,0,90
"2016-07","cuYv0oMTrOI8NOCFvgilvg","9WV05QIvKDnYF2ljNfRWig","_BcWyKQL16ndpBdggh2kNA",4,1,2016-07-05,152,2,0,1,"Plumsteadville Inn","Pipersville","PA",40.3874232,-75.1470668,153,"True","Hotels & Travel, Nightlife, Bed & Breakfast, Restaurants, Hotels, Event Planning & Services, American (Traditional), Bars, Party & Event Planning","2",1,1,1,1,4274,3.69,558,1,2,0,0,90
"2016-07","wDGItu9XZ_ibipeo4MdKFA","ddCKwEeLTVxP9e36ptRakA","K6tgAKgPzoCsDcHuQz8LMQ",5,1,2016-07-12,1074,1,0,0,"J. Christophers","Nashville","TN",36.1316023,-86.8011037,174,"True","Local Flavor, Breakfast & Brunch, Restaurants, American (New)","2",1,0,1,1,6,5,0,0,2,0,0,90
"2016-07","JOuMj-KQ4ciUh6fUG42P1Q","kH0lPM3DO51Pk4JaTRXlgQ","OpZ9hWKTO6zf6LREXqQAtA",5,1,2016-07-27,113,0,0,0,"Sky Dragon","Tucson","AZ",32.2730101678,-110.9460799769,130,"True","Restaurants, Chinese, Szechuan, Cantonese","2",1,1,0,1,22,4.18,1,0,3,0,0,90
"2016-07","Z6Gm-NPKh-HwsSI4HK-zQQ","ufZQ3_SVnhF-MYxoklH2JQ","6OtsdGXBwjPwLiujObNyrg",4,1,2016-07-02,588,1,0,0,"Arielle's Country Inn","Sellersville","PA",40.367281,-75.382751,67,"True","Hotels & Travel, Hotels, Restaurants, Steakhouses, Event Planning & Services","3",1,1,1,0,19,4.64,0,0,6,1,0,90
"2016-07","-Tw8g6TK3wV5Z5qk6mLnSQ","iUZEGx29miZObLd6_lt7Vg","Mygzx722BBKkGyPJy2utFQ",4,1,2016-07-31,236,0,0,0,"Sabrina's Café","Philadelphia","PA",39.9604147854,-75.1686044902,1721,"True","Breakfast & Brunch, Restaurants, Vegetarian, Cafes, American (New), Food, Diners, American (Traditional)","2",1,0,1,0,12,3.14,0,0,0,1,0,90
"2016-07","DjOmZIeIAfPxrjG0_dEdhQ","Oa-Lar5fPOCkHZ1dJj4XjA","6Ayp85ZA_etkFV0ImNb0Ng",5,1,2016-07-31,91,0,1,0,"Fat Louie's","Logan Township","NJ",39.7596511917,-75.3546506166,16,"False","Sandwiches, Breakfast & Brunch, Restaurants","2",0,0,0,1,1,5,0,0,0,1,0,90
"2016-07","iLlhwZLKR0w8NgQbUl2fmg","YOxtL5o-E-aHrR4cgSFcSA","xYyGuETISvvohido4sgMdw",5,1,2016-07-01,570,1,0,1,"Cafe at Riverbend - Spring Mill","Conshohocken","PA",40.074937,-75.2852968,29,"False","Salad, Vegan, Bagels, Cafes, Breakfast & Brunch, Restaurants, Sandwiches, Food, Coffee & Tea","1",1,0,1,0,7,3.86,1,0,5,0,0,90
"2016-07","VpuXqb-HYbTVkw4YjRqVIw","hPmbL4VRqWXJAmcIGoLovg","K-L-j3CJ8wCyA0-FQDLWvw",4,1,2016-07-30,374,1,0,0,"Not Your Average Joe's","Ardmore","PA",40.0082878,-75.2883269,468,"True","American (New), Bars, Nightlife, Restaurants","2",1,1,1,1,4,3.25,0,0,6,1,0,90
"2016-07","9rmtTP_wvKkEYnF1kRb9Bg","MeJ4afqMv8_JjTHgjdrg_Q","E1lLIi2QTl-hhV7uG0MpyQ",1,0,2016-07-16,3793,3,1,0,"Joseph Ambler Inn","North Wales","PA",40.2383425883,-75.2287525371,157,"True","American (Traditional), Restaurants, Venues & Event Spaces, Hotels, Event Planning & Services, Hotels & Travel","3",1,1,1,1,1,1,0,0,6,1,0,90
"2016-08","P-F9TUn4tbgkDpYmKUETyg","b-ovJ5Moe92RBCs_jI88kg","ObDr3aKQaYzEgYyZyyavfA",3,0,2016-08-01,134,0,0,0,"Little Tokyo Small Plates & Noodle Bar","New Orleans","LA",29.9487959,-90.128539,206,"False","Japanese, Restaurants, Noodles, Nightlife, Karaoke, Bars","2",1,1,0,1,9,4.11,0,0,1,0,0,89.8
"2016-08","pF3AO-lcY8VYUv0dB-nqzw","pXRrRf8fDv6yU3xp1E25hA","67oN2h8sma8_Jt3Qzgz1XA",4,1,2016-08-03,250,0,0,0,"Bud & Marilyn's","Philadelphia","PA",39.947787,-75.162293,1303,"True","Breakfast & Brunch, Nightlife, Bars, Restaurants, American (Traditional)","2",1,1,1,1,61,3.74,0,0,3,0,0,89.8
"2016-08","mk1HscfSISZ0pfj2cB9XwQ","SsHMgOW3TT48Z7jeV5beqQ","NQBvkfrwRZKZug328jJ06Q",3,0,2016-08-24,334,0,0,0,"Kimchi Korean BBQ","Santa Barbara","CA",34.4405926,-119.7324099,312,"True","Korean, Barbeque, Restaurants","2",1,0,0,0,9,2.56,0,0,3,0,0,89.8
"2016-08","EVD9U3L5E4Z38HVctTitCQ","Qkg16mN-8QR66gjzg6gMyw","jI6WkulbWoqX1_i1k2vUbg",4,1,2016-08-28,465,1,0,1,"Convivo Restaurant and Bar","Santa Barbara","CA",34.417321,-119.6722259521,445,"True","Bars, Mediterranean, Restaurants, Nightlife, Moroccan, Event Planning & Services, Venues & Event Spaces, Italian","2",1,1,1,1,185,3.49,30,0,0,1,0,89.8
