"review_id","business_id","user_id","review_stars","satisfied","review_date","review_length","useful","funny","cool","business_name","city","state","latitude","longitude","business_review_count","is_open","categories","business_price","has_parking","takes_reservations","outdoor_seating","has_tv","user_review_count","user_average_stars","user_fans","user_is_elite","review_day_of_week","weekend"
"RdOaCPNNhPPx-gKAZ7WBCg","KY5ndIM2KL0ViL5s6pnNYg","YzZbQ73jCdquyfZ_3jNqfQ","5.0",1,"2020-05-29 22:42:57",559,1,0,0,"Juniper on Main","Carmel","IN","39.97865","-86.12559",172,True,"Southern, Restaurants, Seafood, Caterers, Event Planning & Services, American (New)",2,1,1,1,0,9,"5.0",0,0,"5",0
"JEcTHl7sfsJFJdHWdjPWYQ","TbjqvdrSBm27arbKbReRfg","JdvOOSKPIaq2Il_3tLYJZQ","4.0",1,"2020-09-09 22:46:54",155,1,0,0,"Thanal Indian Tavern","Philadelphia","PA","39.955872","-75.1725276",240,True,"Asian Fusion, Restaurants, Indian",2,1,1,1,1,5,"4.8",1,0,"3",0
"jRm8q8WQl_LYWigVrOl6xQ","f9yBZy6IRQwX1yyy_9X6xA","LwZJFLGxQwjjeOgpqTJnfw","3.0",0,"2020-06-15 05:40:10",69,0,0,0,"IHOP","Nashville","TN","36.13491","-86.88903",78,True,"Restaurants, American (New), American (Traditional), Breakfast & Brunch, Burgers",1,1,0,0,0,157,"3.63",5,0,"1",0
"nGhLn-oCAR5rHUNv06kHvA","7qMmN_FB0JJ-8MPNfHwhsA","c32M2YUuk3qvS41R05mn8g","5.0",1,"2020-01-31 21:20:24",1628,8,1,4,"Big Sky Cafe","Webster Groves","MO","38.5893892653","-90.3391819643",288,True,"Restaurants, American (Traditional), Breakfast & Brunch, Tapas/Small Plates, American (New)",2,1,1,1,1,212,"4.47",28,1,"5",0
"3CtnS0yw27Nxken2ynFr5w","8htkuy7pIySslq4DsF-_nQ","wEpKpxfFg4ji56uFpJCfdw","4.0",1,"2020-09-21 18:31:17",503,1,0,0,"Garbanzo Mediterranean Fresh","Indianapolis","IN","39.9129693","-86.1368232",71,True,"Wraps, Mediterranean, Falafel, Restaurants",NULL,0,0,1,0,13,"4.07",0,0,"1",0
"WSa60bHIP9RRrqXKn-mcrA","6JekbYlD5cGNBEEhZRHKAQ","clwvpaVRSWXPOms1qG-I0A","4.0",1,"2020-10-01 15:30:06",229,0,0,0,"Frankie Gs Grill & Bar","Saint Louis","MO","38.4786376","-90.3051404",93,True,"Bars, American (New), Restaurants, Nightlife, Sports Bars",2,1,0,1,1,45,"3.77",1,1,"4",0
"5K_Y5zEt64elp3if3Ufnpg","LArxVfahgjP-qHfakBZ86w","mQ_ktMvfA_BT5TiI3X1dqQ","5.0",1,"2020-07-10 02:19:44",519,0,0,0,"The Pat Connolly Tavern","Saint Louis","MO","38.6312926","-90.2925683",111,True,"Nightlife, Restaurants, Irish Pub, Venues & Event Spaces, Vegetarian, Event Planning & Services, Bars, Irish, American (Traditional)",2,1,0,1,1,12,"4.17",0,0,"5",0
"emkKYAdGnKJSFmowT8ibxA","9U454aiscZzLytBdFXLMBg","zBg1bsqP2NmD52tX0j18gw","1.0",0,"2020-09-04 21:06:12",290,0,0,0,"Fiesta Pizza II","Philadelphia","PA","40.0300466083","-75.2063495035",87,True,"Pizza, Italian, Restaurants, Sandwiches",1,1,0,0,1,9,"3.33",0,0,"5",0
"EXIkuOR-ot2sP6v8ONb7vQ","cq2zq3ItzUwvlzs_ugFpsQ","P3odzsW6sIdba9Lmi91Ouw","4.0",1,"2017-01-07 02:57:35",380,1,0,1,"Iguana's Mexican Restaurant","Plainfield","IN","39.7104733554","-86.3800300468",100,True,"Restaurants, Mexican",1,1,0,1,1,174,"4.35",11,1,"6",1
"ULLX-jzmb5TheSMU1RhaQw","Xh08NmHdB86LexgXrIxr2Q","8WDCrTlatUkzTAhvP8YQQg","5.0",1,"2018-08-29 01:09:25",221,2,0,0,"Faubourg Bistro","New Orleans","LA","29.9598306","-90.0673229",630,False,"Restaurants, American (New), Cajun/Creole",2,1,0,0,1,26,"4.65",0,0,"3",0
"j4JySyAQOW9M0LOBOsQifA","jnNEkOCTFHyLB37HAzM1iQ","oeFiWvoOG0hpMOXXxblfyQ","2.0",0,"2015-08-23 14:09:49",1161,12,6,8,"Hooks Sushi Bar & Thai Food","Saint Petersburg","FL","27.7837466","-82.6468773",254,True,"Chinese, Japanese, Sushi Bars, Restaurants, Thai",2,1,1,0,1,1581,"3.59",331,1,"0",1
"elNkB-Q9m_p9fCIDYNXzXQ","QFh-h_OZ5Io-mBk32HN28A","a6vloMCGWRmQQ6xp72Vy2g","3.0",0,"2017-12-05 07:52:57",1561,3,2,3,"Kyle's Kitchen","Santa Barbara","CA","34.4182687","-119.7005116",638,True,"Cafes, Restaurants, Sandwiches, Chicken Shop, Salad, American (New), Burgers, Breakfast & Brunch",2,1,0,1,0,173,"3.94",22,1,"2",0
"x4IpCeNSMzLa4r422ypcBA","fOhnSqmO4XY5vSI8whVKSA","wMPPu3rVvj5K8gYjR94PaQ","4.0",1,"2013-11-17 01:18:47",533,1,1,2,"Farmicia","Philadelphia","PA","39.9496993","-75.1457815",1094,False,"Breakfast & Brunch, American (New), Mexican, French, Restaurants, Italian",2,1,1,1,1,538,"3.62",61,1,"0",1
"1DYnm8IfJDL7d8hbF0Ejog","8A5LSwsKK5vXDH1M3_Tf1w","pJUzdorsC5BpC3q5ECi4Lg","4.0",1,"2020-06-08 03:41:55",2188,0,0,0,"The Ritz-Carlton Bacara, Santa Barbara","Santa Barbara","CA","34.4345451317","-119.9206727994",1383,True,"Restaurants, Beauty & Spas, American (New), Event Planning & Services, Hotels, Massage, Resorts, Day Spas, Hotels & Travel, Venues & Event Spaces",4,1,0,0,0,735,"4.26",25,1,"1",0
"EM2LIIyVDgKLjqXjuhFLpw","3kekYyYbsDzev5y7vj6HAQ","Xn5i80KIfIbBxoB-smQ3Gg","5.0",1,"2020-04-18 18:11:50",90,0,0,0,"Doña Kitchen","Tampa","FL","27.9451102274","-82.517388761",36,True,"Mexican, Latin American, Restaurants",NULL,0,0,0,0,4,"5.0",0,0,"6",1
"vRLccloMfSdVSb1ZvD_S8g","htx6Uime2SkiE-zC7hxb-g","vLO_G2J0hHRQk0cHax8iPA","3.0",0,"2020-01-03 15:57:10",706,1,0,0,"Justine","New Orleans","LA","29.954052","-90.067173",313,True,"Restaurants, Bars, Nightlife, French, Brasseries, Cafes",3,1,1,1,0,186,"4.12",21,1,"5",0
"YnsZcrgthHIdB0WDYwb9zQ","U_eTZFGsWryIrD1dM1P3Rw","4O0kUDYZgDXbHjiSo5KTtQ","5.0",1,"2021-02-05 23:45:21",950,0,0,1,"Malay Thai Kitchen","Levittown","PA","40.174214","-74.83044",133,True,"Malaysian, Sushi Bars, Thai, Restaurants",2,0,1,0,1,6,"3.5",0,0,"5",0
"J4LAJM8Avwm51jW7onmwmA","WB4HYWe6jIATYgNVTFngAw","daoTWpIgcbMIGTUbD4jC0w","4.0",1,"2020-02-02 01:41:26",316,0,0,0,"Chicken & Taco Loco Bar and Grill","Brandon","FL","27.9244801645","-82.294961071",89,True,"Mexican, Restaurants",2,1,0,1,1,9,"4.44",0,0,"0",1
"-mTs5K1QwTlvaflaqvxN5g","KAOkwAdXQ556P_p828BprQ","xcBny4yrG5F4CmfU1TBgiQ","4.0",1,"2020-02-22 02:37:15",710,1,0,1,"Seven Troughs Speakeasy","Reno","NV","39.5248809326","-119.8116846755",99,True,"Restaurants, Speakeasies, Bars, Nightlife, Breakfast & Brunch, Food, Distilleries",2,1,0,0,1,65,"3.97",1,0,"6",1
"BigfANFESQfA1c1oUeSBKQ","KU7XnbHB-EBOCbyXH0VVuQ","YZclyMWc3wGEhGfEM3I5JA","5.0",1,"2016-04-03 18:54:08",144,0,1,0,"Dockside Dave's","Madeira Beach","FL","27.7986854","-82.7979667",644,True,"Restaurants, Seafood",2,1,0,1,1,4,"4.5",0,0,"0",1
"G-_A6EZvZK_1nqOSz-GsnQ","USVks6B2Xkf0WLmLIiXqMA","f4JyDdEEFO5kJ8L4IM3TXw","4.0",1,"2015-01-30 03:20:43",975,2,1,1,"The Hungry Cat","Santa Barbara","CA","34.4223342","-119.7053137",480,False,"Wine Bars, Restaurants, American (New), Nightlife, Seafood, Cocktail Bars, Bars",3,1,1,0,0,339,"3.62",68,1,"5",0
"kMJmURXrOp1B1uwXeWhbuw","2BHApamfBZ-dbM37UGOAVQ","AxIeLb9q_9DQb06MaEdBAg","5.0",1,"2015-08-09 00:41:28",216,0,0,0,"Westshore Pizza","Tampa","FL","28.0673211","-82.5066206",16,False,"Restaurants, Pizza",2,0,0,0,1,1,"5.0",0,0,"0",1
"MOo5Bw5FKGVO595CfeHMMQ","1bzQnwSL3EsGqADWiPDF6A","1KVMrASElCoqaPOBqHeY1g","4.0",1,"2014-11-21 18:01:02",907,0,1,0,"Capital Tacos","Land O' Lakes","FL","28.2559115912","-82.4734526095",611,True,"Restaurants, Tacos, Food, Tex-Mex, Salad, Food Trucks, Mexican",2,1,0,1,0,431,"3.81",16,1,"5",0
"h-YSIxW9UOt6ggtEC4RQow","ZTTMa3yZ5MmOTzbXIu6lqw","ZXBJq5T1kHPwyAXxdiELVw","4.0",1,"2021-06-13 19:59:44",262,0,0,0,"The Pasta House","St. Louis","MO","38.669373","-90.442627",79,True,"Specialty Food, Restaurants, Food, Pasta Shops, Italian",2,1,0,0,1,8,"3.1",0,0,"0",1
"2fHk5AhbZ2BrvOjqpFYjgg","3CQKFg6AUzmdYHa72-pztw","29dYcfPdIss1lUj1KJ6hyg","5.0",1,"2021-06-15 18:09:48",782,0,0,0,"EJ’s","White House","TN","36.460338","-86.661696",48,True,"American (New), Restaurants, Breakfast & Brunch",NULL,1,0,0,0,26,"3.73",0,0,"2",0
"l80CrDpYyKgTRDFX6pNicA","1l4-uhraQzNiRjppKyMUUQ","WkTbqW7mQ3LuP_NMLmL0mQ","5.0",1,"2021-06-19 22:35:34",367,0,0,0,"Jeannine's American Bakery Restaurant","Goleta","CA","34.431189","-119.8740625",117,True,"Bakeries, Restaurants, Food, American (Traditional), Breakfast & Brunch, Coffee & Tea",2,1,0,1,0,11,"4.0",0,0,"6",1
"Z_jDAORgAFMWz4t1_3hjCA","N8NB7lMryKMMf6SJUvzYVQ","pZ8OAkVFcl1lQVWztcno9w","5.0",1,"2021-03-10 21:34:40",173,0,0,0,"Tony's Cafe","Newark","DE","39.7153361227","-75.7386107329",66,True,"Pizza, Caterers, Italian, Cafes, Restaurants, Event Planning & Services",1,1,0,0,1,90,"3.06",0,0,"3",0
"HqZfHV0LodxVOGVtZbfYiA","DZglT5FP5VNDQJU3PuRIHw","WEiGES3qaVGs2t7Ny45qlg","5.0",1,"2021-03-20 17:24:08",103,0,0,0,"La Calaca Feliz","Philadelphia","PA","39.967534","-75.1760734",681,True,"Cocktail Bars, Restaurants, Mexican, Bars, Nightlife",2,1,1,1,1,56,"4.16",4,1,"6",1
"QzD1XCYjZ-DGOOAYqeDapw","Om6MYHw7pN-5btvHrs7eYA","ewB6csUFLrlFaMo76KALSg","5.0",1,"2021-08-28 23:58:00",440,0,0,0,"Ground","Franklin","TN","35.9124058","-86.8878259",103,True,"Salad, American (Traditional), Restaurants, Burgers",2,1,0,1,1,18,"4.5",0,0,"6",1
"HQUjyDR0-Xxj5m5ImOLc7g","0loG1bKgcg8zdC39934GCg","Sg9-cI8JSTLrEWI7bYKXWw","1.0",0,"2021-06-05 18:39:08",213,0,1,0,"No 1 Chinese","Nashville","TN","36.109744","-86.7263762",40,True,"Szechuan, Restaurants, Chicken Wings, Seafood, Chinese",2,0,1,0,1,11,"1.79",0,0,"6",1
"F_wCil61VTtwBEClTwRINw","G9rBwcWp56C8r6ZFwVuimA","tUAGE9nIDZ7nP37W7T9qzQ","5.0",1,"2015-06-27 05:54:29",965,1,0,1,"Belmond El Encanto Dining Room","Santa Barbara","CA","34.439548","-119.703871",224,True,"Seafood, Nightlife, Hotels, Event Planning & Services, American (New), Bars, Diners, Restaurants, Hotels & Travel, Breakfast & Brunch",3,1,1,1,0,2,"5.0",0,0,"6",1
"xBAJKhBcW_35WB6lWOKzHg","PCHGjcoTtsP30JcvKDov8w","SrwHXDUhVDAOeLUG1Tux5A","1.0",0,"2020-12-28 22:16:14",444,0,0,0,"Helen's Hot Chicken","Madison","TN","36.29982","-86.69494",72,True,"Restaurants, Seafood, Chicken Shop",1,1,0,1,1,3,"1.0",0,0,"1",0
"GxMC_5hmOx_X1vXQ01YW0w","VaO-VW3e1kARkU9bP1E7Fw","7EC0CsYLdvocoG3Qn_jAsw","5.0",1,"2018-10-24 01:17:57",724,3,2,2,"Felix's Restaurant & Oyster Bar","New Orleans","LA","29.9546804306","-90.0689453974",3966,True,"Restaurants, Sandwiches, Seafood, Cajun/Creole",2,1,0,0,1,250,"3.45",33,1,"3",0
"7jZGaQQrEo28dcp4S_3XcA","yscPmCkxL_jiL97aM01OQg","zYCxadIxQvnHpFxL76U22g","2.0",0,"2019-08-15 16:48:12",237,0,0,0,"Checkers","Goodlettsville","TN","36.2977509","-86.6990596",7,True,"Fast Food, Restaurants, Burgers",NULL,0,0,0,0,3,"1.25",0,0,"4",0
"5dORm1o-ym1XRx8mlj9ETA","X1eYw0y2KCt5TWfF8-U3yw","hKR6MOghgdLxJ-gouE9CdA","5.0",1,"2015-07-23 00:04:04",165,0,0,0,"Ruby Reds Restaurant","Harvey","LA","29.8750799","-90.0458021",24,False,"Burgers, Restaurants, Hot Dogs, Seafood, Sandwiches",2,1,0,0,1,2,"5.0",0,0,"4",0
"tJrYk5_JQWf1qLyoaUzQKQ","UJPWeNYm4VrkvcAAbqAv_A","rC5qUOgaA_w4ritXU5gc8Q","5.0",1,"2016-08-04 22:06:17",433,2,1,2,"Seafood Sensation","Nashville","TN","36.1673245321","-86.8201071024",200,True,"Food, Seafood Markets, Restaurants, Local Flavor, Seafood, Specialty Food",2,1,0,0,1,355,"3.8",49,1,"4",0
"56WaifMUjBDZa97af2HBTw","prjIpYF01D2XpWoXy3mSLw","yeEuwcGlqdO9hjINf9ZbfQ","5.0",1,"2019-12-08 15:05:33",319,1,0,1,"St. Pete Bagel Co","Largo","FL","27.882699","-82.831938",104,True,"Restaurants, Donuts, Bagels, Cafes, Food, Sandwiches, Bakeries, Coffee & Tea",1,1,0,0,1,54,"4.61",1,0,"0",1
"xkE5CvLz3tH_nudvCa8R5Q","Q22UzlwqkRkISP7LG4WXzA","45dm06T7hRJv0SoeAkMxwg","5.0",1,"2019-11-20 01:21:17",861,0,0,0,"Zona 78","Tucson","AZ","32.2512893","-110.8361567",281,True,"Desserts, Food, Restaurants, Pizza, Italian",2,1,1,1,1,2,"3.0",0,0,"3",0
"X5fCTmqCf-VMG2NpmLQHdw","WN4vWgb7tmm-N7rdjFwJVw","BLlHm1qhIq5VZJ6L8y5g3w","4.0",1,"2019-10-02 01:36:13",400,1,1,1,"Tazé Mediterranean Street Food","Saint Louis","MO","38.6300677","-90.1902211",184,False,"Restaurants, Mediterranean",1,1,0,1,1,266,"4.23",26,1,"3",0
"5OC6DOsb-DevpI64dSYevQ","h3g3aInugzeDW2UHFEVIOA","NlhT6qLDI2WE8B96pxL93g","1.0",0,"2019-10-30 16:08:43",577,1,0,0,"Burgerim Indianapolis","Indianapolis","IN","39.9264902709","-86.0446189011",47,False,"Restaurants, American (Traditional), Burgers, Chicken Wings",2,0,0,0,1,8,"1.63",0,0,"3",0
"WQ-4Tbdl1kAOcwSVGPxk8A","4UByKRseOwx4JxwXclCejQ","4h80zMp6Pv7UTru1Lis8SA","5.0",1,"2019-12-20 19:42:33",609,1,0,0,"Taxman CityWay","Indianapolis","IN","39.7628778","-86.1548521",175,True,"Restaurants, Brewpubs, Food, Breweries, Gastropubs, American (New), Nightlife, Beer Gardens",2,1,0,1,1,6,"4.5",0,0,"5",0
"K2HXfwqANw0Bodj7gWU-8Q","nMDteyIwo3zLbqm45xBwFw","A-a2ByqrzrMBUGRN_GlClg","5.0",1,"2019-10-06 22:35:46",100,0,0,0,"Prince Tea House","Philadelphia","PA","39.9553481","-75.1540592",176,True,"Sandwiches, Food, Desserts, Coffee & Tea, Restaurants, Tea Rooms",2,1,1,1,0,5,"2.83",1,0,"0",1
"CexO4QayAqsXsYlW83UOmw","UGefDZNmnBztS0eoXWtHyQ","3wDrYyJFWAnYTd5ct5MCbA","5.0",1,"2019-12-21 22:37:43",176,0,0,1,"The Joint","New Orleans","LA","29.9613336","-90.0355517",1335,True,"Southern, Nightlife, Sandwiches, Barbeque, Restaurants, Bars",2,1,0,0,1,252,"4.15",5,1,"6",1
"_Yu0_7D9VfB6uemHIFJe1g","coHajs6hyDloks4xay9SdQ","bzkBOTSd88QP5vVSad37ig","5.0",1,"2019-10-14 22:42:52",468,1,0,0,"Rudee's Thai Cuisine","Wynnewood","PA","40.002318","-75.277046",45,True,"Juice Bars & Smoothies, Food, Coffee & Tea, Asian Fusion, Thai, Soup, Salad, Restaurants",2,1,0,0,1,37,"4.8",1,0,"1",0
"0BhWlZuY64XV-t3Mv8b-WQ","solZespjuuKYogZQHvXEGQ","80VavPNBUNvuG94gcyvwfw","5.0",1,"2019-11-09 17:42:53",424,0,0,0,"The Daily Beet","New Orleans","LA","29.9478776","-90.0754107",243,True,"Breakfast & Brunch, Vegetarian, Food, Cafes, Juice Bars & Smoothies, Restaurants, Salad",2,1,0,1,0,36,"3.79",0,0,"6",1
"0Tsuxk7T92mqz5hFIIAAyQ","Gl2wxwEVFEc9Kb9TXIXQ5A","AVyU4MC9ucdgCFRaLNpePQ","5.0",1,"2019-09-16 23:46:21",1143,3,0,3,"Indy's Historic Steer-In Restaurant","Indianapolis","IN","39.781795","-86.08241",422,True,"Restaurants, Comfort Food, American (Traditional), Diners",2,1,0,0,1,675,"4.68",83,1,"1",0
"IkBxP6GxgJMd7WBfa4fmZQ","fKrmWy4GFsrgdOYhN9pyZA","5FgWswuxsksmQnUFP1OtVg","5.0",1,"2019-11-26 22:54:29",230,0,0,0,"Trattoria Vittoria","Santa Barbara","CA","34.4248824","-119.7047448",334,True,"Italian, Restaurants",2,1,1,0,1,254,"4.14",11,1,"2",0
"1AtX_oPAw5SDYIJWi6qDyg","imCIha88DmlxaWpXScRkZw","dUNwjfqhsr-Pu-CKn2oBnw","4.0",1,"2019-11-10 19:11:33",253,0,0,0,"Buffalo Wild Wings","Newark","DE","39.695735","-75.6532661",41,True,"Nightlife, Restaurants, Chicken Wings, American (Traditional), Sports Bars, Bars",2,1,0,1,1,12,"4.08",0,0,"0",1
"jhpNQ69Pvl4Uxd4xbaa0UA","Bs0JwJEUdfhL-FtLjuu3vA","LmaOptmkvxVEvftB3_AsFw","5.0",1,"2020-09-12 21:58:32",429,1,0,0,"Simply Pho & Grill","Tampa","FL","28.0660629","-82.5018964",341,True,"Vietnamese, Restaurants, Noodles",2,1,1,0,0,185,"4.44",12,1,"6",1
"SNl-ceoeRUm_fpMCMPpYRQ","tkyHFPJ3dBsjE2hA_tk_sQ","yhUq_Ke-08Vily-band--g","2.0",0,"2019-01-14 06:53:41",1139,0,0,1,"Tito & Pep","Tucson","AZ","32.2359378838","-110.9046695456",398,True,"American (New), Restaurants, Bars, Nightlife, Cocktail Bars",2,1,1,0,0,88,"3.7",4,1,"1",0
"RE741O4iYtb8vX31thy6dA","2QGyW4T6E_4iSltdx9i2RQ","nYDQQkFaMxaM7PL80-bhvw","5.0",1,"2017-09-20 21:44:24",713,1,0,0,"Pascal's Manale","New Orleans","LA","29.9292896412","-90.1027699411",515,True,"Restaurants, Italian, Steakhouses, Seafood, Nightlife, Bars, Cajun/Creole, Wine Bars",2,1,1,0,1,229,"4.23",16,1,"3",0
"FzRrkU47PhD4aodSvhoTNg","nVVyZOyB3u605pdUtG5NTA","KCYpJ_ATkFSVS4N5qAEj8w","5.0",1,"2020-04-05 17:28:05",339,1,1,1,"Grain and Berry","Tampa","FL","27.9324458774","-82.5070745308",78,True,"Vegan, Food, Restaurants, Acai Bowls, Juice Bars & Smoothies",2,0,0,0,0,92,"4.34",2,1,"0",1
"KMWxG8AztMaiaV2g2E_Axg","2_G-F1j0pyhGkC6zlV1dKg","0gEAqoboQ9TMkb8Eo_9OEA","3.0",0,"2020-10-21 19:06:39",712,2,0,0,"Los Compadres Mexican Restaurant","Sparks","NV","39.5766495716","-119.722436461",226,True,"Restaurants, Mexican",2,1,0,1,1,74,"3.59",5,1,"3",0
"uW6hcULfxBHCa6xy8L_w_Q","5m7bO2jAln0hygX7-Y72bQ","U6zA3bzUGAcvy4_-izntKw","4.0",1,"2018-11-02 17:40:35",687,4,2,3,"Ga Vang","Philadelphia","PA","39.9344835","-75.1549941",5,False,"Vietnamese, Restaurants",NULL,0,0,0,1,218,"3.79",27,1,"5",0
"3dGC2ZW0qtl7gvrt9D-0Ig","1ipr4W2ApXdAyOmRE4AIkQ","-P7QbuJKBALJYH2_cBgj8A","4.0",1,"2017-02-21 06:17:47",1191,1,0,0,"Serial Grillers","Tucson","AZ","32.3063642","-111.0092471",306,True,"American (New), Pizza, Cheesesteaks, Restaurants, Sandwiches",2,1,0,1,1,134,"3.68",5,1,"2",0
"IzoviR3MlbbsdjDKPvqbAA","EnGnfn_6KMTY2enUD3hqdw","Kho08pWNfeGnRbZTnMKy3w","4.0",1,"2017-09-05 16:46:50",1950,0,0,2,"Suzy Wong's House of Yum","Nashville","TN","36.1568684","-86.7931757",466,True,"Restaurants, Nightlife, Cocktail Bars, Breakfast & Brunch, Lounges, Pop-Up Restaurants, Bars, Asian Fusion, Tapas/Small Plates",2,1,1,0,0,794,"4.01",103,1,"2",0
"qc42pWL5d5SfB6ZbT0IQrQ","1wa8RxjmRoz5k3fm-pE6vg","Uce_Zn7buUaBbml5yjrlWA","5.0",1,"2021-11-18 20:29:05",1718,0,0,0,"CAVA","Ardmore","PA","40.0078698","-75.2884793",37,True,"Salad, Restaurants, Mediterranean",NULL,0,0,1,0,2,"5.0",0,0,"4",0
"PD98fM-216mfR6iA7qPleQ","ZCj5o6j6_0JjGOe04WoLsg","2lAAu6mqJrg23bYdXubhrw","5.0",1,"2022-01-03 01:14:59",138,0,0,0,"Banh Mi and Bottles","Philadelphia","PA","39.9421239","-75.154438",253,True,"Nightlife, Vietnamese, Bars, Beer Bar, Restaurants, Cocktail Bars, Food, Beer, Wine & Spirits",2,1,1,1,1,80,"4.19",0,0,"1",0
"c7ZhHMtqrAPg7P9CI4fKKQ","1LUZupYFJ6CxSKU37qDSXw","_fm9nzxFazGYUXg66mea0w","1.0",0,"2014-06-29 18:06:27",1980,0,0,0,"Redstone American Grill","Plymouth Meeting","PA","40.116705","-75.283287",550,True,"Restaurants, American (New)",2,1,1,1,1,1,"1.0",0,0,"0",1
"ay4h2ykfX8S2b9ZYaPo97g","JhpRI9m71ybWHkAqRdL0Tg","Rg3C1gCJsyshSpp-35HLbQ","5.0",1,"2012-10-04 20:59:17",1468,2,0,0,"The Avenue Pub","New Orleans","LA","29.9369433396","-90.0768555684",450,True,"Bars, Beer Gardens, Pubs, French, Mediterranean, Nightlife, Southern, Restaurants",2,1,0,1,1,850,"3.47",90,1,"4",0
"wmEqukLeZBRdtdWsIA8XhA","FSTLTRc_7BTgv99kWSnhIw","E92smNmOQgGcCZ9c7D060w","5.0",1,"2021-12-23 18:01:29",175,0,0,0,"Cuban Foodies","Tampa","FL","28.0342634029","-82.644404546",130,True,"Restaurants, Cuban",NULL,1,1,1,1,18,"4.47",0,0,"4",0
"PldmLUQfZPcqAYzggLsJ7Q","XI99CG-lx3OH7oVeRTejvg","ONY1IJwcSKd75AWU37WSmQ","5.0",1,"2021-12-24 16:51:08",451,0,0,0,"Pastaria","Nashville","TN","36.1517081701","-86.8198794742",395,True,"Pizza, Restaurants, Food, Italian, Specialty Food, Pasta Shops",2,1,1,0,1,4,"5.0",0,0,"5",0
"yjauZj72-Jq-sj4R1ZzgBA","U_eTZFGsWryIrD1dM1P3Rw","OWtSteOrlj4EXnIY64MHFw","1.0",0,"2021-03-15 12:04:35",197,1,0,0,"Malay Thai Kitchen","Levittown","PA","40.174214","-74.83044",133,True,"Malaysian, Sushi Bars, Thai, Restaurants",2,0,1,0,1,57,"2.58",1,0,"1",0
"oRoruBJESnH3HajMwKY54w","Z0mBsgDzDnFAEC5o4X6G9g","THmpXXuR5Sv5fZipCLTvMQ","5.0",1,"2020-12-04 01:53:06",240,4,0,1,"Java Station","Santa Barbara","CA","34.4394311","-119.7719422",196,True,"Coffee & Tea, Food, Restaurants, Breakfast & Brunch, Bakeries, Sandwiches, Tabletop Games, Shopping",1,1,0,1,0,76,"4.62",2,1,"5",0
"75O5TskEbPhBEuf7mMWVEQ","IJvKpcSKMEyYM8rch2BvrA","C2Jx-3H-7F472sc5PEgHOQ","4.0",1,"2019-08-20 01:03:41",170,1,0,0,"Gangster Vegan Organics Media","Media","PA","39.9179278","-75.3900263",30,False,"Specialty Food, Health Markets, Vegan, Juice Bars & Smoothies, Restaurants, Food, Vegetarian, Breakfast & Brunch, Burgers, Acai Bowls",NULL,1,0,1,0,644,"3.91",10,1,"2",0
"lSdkZBfuZHVAWBozI_fq5w","fFY5pda8iTCUQmEfhyMa5w","VYuuNzTWju8D0rr8SvaZjA","3.0",0,"2011-09-03 18:31:21",576,1,0,2,"Swanky Bubbles","Philadelphia","PA","39.9493463","-75.1423488",96,False,"Nightlife, Lounges, Asian Fusion, Bars, Sushi Bars, Restaurants",3,1,1,1,0,533,"3.69",41,1,"6",1
"etmLX5aK48xwzmGuGMjlzA","e1rNGKIwNi528_J7Q7_A8A","pYG5QgOTlP3W1oKo84m4Dg","5.0",1,"2021-12-28 14:23:55",119,0,0,0,"SoFresh","Palm Harbor","FL","28.0614314","-82.7094242",5,True,"Salad, Juice Bars & Smoothies, American (New), Wraps, Restaurants, Food",NULL,0,0,0,0,2,"5.0",0,0,"2",0
"l0Lm-Nvc6CpNy8AxJdyFgA","MeMioeVFFYtFltwlkC_-pg","AEowRtLGb_AdqFAZ8e6C9A","4.0",1,"2020-08-24 01:08:05",288,1,0,1,"Brixx Wood Fired Pizza + Craft Bar","Hendersonville","TN","36.3295063433","-86.5896528947",115,True,"Pizza, Sandwiches, Chicken Wings, Bars, Restaurants, Vegetarian, Nightlife, Salad",2,0,0,1,1,1525,"3.95",54,1,"1",0
"c-SWGqWbxwlMKRhz2ITsEQ","E7RtIisUoRMcADSebBgNAA","DtHmukDBlL-e-yAiYV8E4g","4.0",1,"2019-08-12 02:01:12",456,2,0,1,"Santa Barbara FisHouse","Santa Barbara","CA","34.4136026","-119.6880758",1140,True,"Tapas/Small Plates, Desserts, Restaurants, Breakfast & Brunch, Food, Seafood",2,1,1,1,1,210,"4.27",20,1,"1",0
"M8FhiY5th0W_Eoa0R2TCpQ","jEvoDXtF3xMJsiPPbqGSmw","26Jc2vMTOKXGOwTy729a3g","4.0",1,"2012-11-28 08:00:06",156,1,1,1,"Tres Carnales Taqueria","Edmonton","AB","53.5414338","-113.4918157",429,True,"Restaurants, Mexican",2,1,0,1,0,193,"4.15",24,1,"3",0
"_DcoFlZA_om8VgzojejHDg","venWfi69QVylbyrvaPt0nQ","Bu71U6VCJCrdzsI5v_LYNA","5.0",1,"2022-01-18 01:12:57",388,1,0,3,"Cafe Ynez","Philadelphia","PA","39.9394117528","-75.1773281189",276,True,"Restaurants, Mexican, Cafes",2,1,0,0,1,162,"4.16",2,0,"2",0
